29,27,28,72,104,105,70,69,26,71,-130,-231,-237,-239,-240,228,-206,187,156,131,130,-26,-23,-24,25,-68,154,-157,-128,103,-25,24,-22,23,190,-202,-230,-228,213,-152,-129,102,-67,22,-21,68,-65,-20,-154,-155,129,99,101,-100,21,-64,67,-19,19,-17,-98,-191,223,211,-219,157,-221,229,-232,240,-238,-187,-151,-99,100,20,-16,-18,-66,66,17,16,18,153,189,-213,-210,203,-153,199,200,185,-127,-126,65,98,128,127,-63,-15,15,-13,-97,178,-190,155,152,179,184,64,-12,14,-62,-125,-180,-182,-150,-229,-234,230,-222,-189,151,126,-14,-10,13,12,-9,11,10,-96,96,-60,63,-61,-11,62,97,125,182,-184,-186,188,-7,-3,-2,-5,-8,-4,6,7,5,-6,9,8,-1,61,-95,-185,-212,236,216,-209,186,-183,-124,1,3,-59,-94,124,-123,0,2,60,-57,4,180,-176,-149,123,181,-188,215,208,201,-181,149,209,-227,-233,-201,-177,-58,59,-93,95,57,94,150,-179,-178,-120,-56,-90,-92,58,56,93,-91,-54,-147,183,-200,-215,222,-121,148,-172,-199,212,-216,-122,-53,-55,55,92,-89,122,-145,147,-146,-148,121,-52,54,-175,177,176,232,-211,-207,-225,-118,-88,-50,90,145,172,170,119,52,-51,91,-119,120,53,-87,88,51,143,-144,173,171,205,231,210,204,-171,89,-165,-174,168,-208,218,197,118,-85,-49,50,-86,85,174,175,144,-116,-140,-173,235,217,206,238,239,-236,-117,-48,117,-169,-170,-143,87,-46,47,-84,115,-168,207,-214,-198,-141,49,48,86,-83,-47,-45,146,-142,-115,114,233,220,234,-223,-164,142,45,46,-44,-82,83,-114,113,-81,-43,84,140,167,-166,-112,-42,42,169,198,221,-217,139,-113,141,164,162,-111,44,-40,-79,82,-80,-78,-41,116,-163,-167,166,-196,237,-235,241,-248,-247,-252,-246,-245,-251,-254,-242,247,250,251,-243,252,254,255,-255,-253,253,-249,245,246,248,249,-250,-244,243,244,-241,242,-205,80,43,81,-110,111,41,-39,39,-139,-138,112,78,-38,40,38,-36,196,-195,-197,195,138,-109,79,-35,-77,-108,-137,163,161,-37,36,109,194,226,-226,219,-160,135,-76,37,-34,35,137,-133,110,77,108,-136,136,-74,76,165,-161,-224,202,192,-162,-107,-33,-75,73,-31,34,75,-72,-73,74,-32,-29,106,-106,-194,225,214,227,224,158,-134,-105,32,33,31,107,-104,-135,-192,193,160,134,-158,-156,30,-30,-71,-103,-132,-131,-70,-101,191,-203,-220,-159,132,-27,-28,-102,159,-204,-218,-193,133,-69
0b0000000,0b0000001,0b0000010,0b00000110,0b000001110,0b000001111,0b00001000,0b00001001,0b0000101,0b00001100,0b0000110100,0b000011010100000,0b0000110101000010,0b00001101010000110,0b00001101010000111,0b00001101010001,0b0000110101001,0b000011010101,0b00001101011,0b0000110110,0b0000110111,0b0000111,0b0001000,0b0001001,0b0001010,0b00010110,0b00010111000,0b00010111001,0b0001011101,0b000101111,0b0001100,0b0001101,0b0001110,0b0001111,0b001000000000,0b0010000000010,0b001000000001100,0b001000000001101,0b00100000000111,0b00100000001,0b0010000001,0b001000001,0b00100001,0b0010001,0b0010010,0b00100110,0b00100111,0b0010100,0b00101010000,0b00101010001,0b0010101001,0b001010101,0b001010110,0b001010111,0b0010110,0b00101110,0b00101111,0b0011000,0b0011001,0b0011010,0b001101100,0b001101101000,0b00110110100100,0b00110110100101,0b0011011010011,0b00110110101,0b0011011011000,0b00110110110010,0b001101101100110,0b0011011011001110,0b0011011011001111,0b001101101101,0b00110110111,0b001101110,0b001101111,0b0011100,0b0011101,0b0011110,0b00111110,0b00111111,0b0100000,0b0100001,0b0100010,0b01000110000,0b010001100010,0b01000110001100,0b01000110001101,0b0100011000111,0b01000110010,0b0100011001100,0b0100011001101,0b010001100111,0b0100011010,0b0100011011,0b01000111,0b010010000,0b0100100010,0b0100100011,0b01001001,0b0100101,0b0100110,0b0100111,0b010100000,0b010100001000,0b010100001001,0b01010000101,0b01010000110,0b010100001110,0b010100001111,0b01010001,0b0101001,0b0101010,0b01010110,0b0101011100,0b010101110100,0b010101110101,0b01010111011,0b010101111000000,0b010101111000001,0b01010111100001,0b0101011110001,0b010101111001,0b01010111101,0b0101011111,0b0101100,0b0101101,0b0101110,0b0101111,0b0110000,0b0110001,0b0110010,0b011001100,0b011001101,0b01100111,0b01101000,0b01101001,0b0110101,0b01101100,0b011011010,0b0110110110,0b011011011100,0b011011011101,0b011011011110,0b011011011111,0b0110111,0b0111000,0b0111001,0b0111010,0b0111011,0b0111100,0b0111101,0b0111110,0b0111111,0b1000000,0b1000001,0b1000010,0b1000011,0b10001000,0b100010010,0b100010011000,0b10001001100100,0b10001001100101,0b10001001100110,0b10001001100111,0b100010011010,0b100010011011,0b1000100111,0b1000101,0b1000110,0b10001110,0b100011110,0b1000111110,0b1000111111,0b1001000,0b1001001,0b10010100,0b10010101,0b1001011,0b100110000000,0b100110000001,0b10011000001,0b1001100001,0b100110001000,0b100110001001,0b10011000101000,0b10011000101001,0b1001100010101,0b100110001011,0b10011000110,0b10011000111000,0b100110001110010,0b100110001110011,0b1001100011101,0b100110001111,0b10011001,0b10011010,0b100110110,0b100110111,0b10011100,0b100111010,0b10011101100,0b100111011010,0b100111011011,0b1001110111,0b10011110,0b100111110,0b100111111,0b10100000,0b10100001,0b101000100,0b101000101,0b10100011,0b10100100000,0b101001000010,0b1010010000110,0b10100100001110,0b10100100001111,0b1010010001,0b10100100100,0b101001001010,0b1010010010110,0b10100100101110,0b10100100101111,0b1010010011,0b10100101,0b10100110,0b10100111,0b101010000,0b101010001,0b1010100100,0b10101001010,0b10101001011,0b10101001100,0b10101001101,0b1010100111,0b10101010,0b10101011,0b101011000000,0b101011000001,0b101011000010,0b10101100001100,0b10101100001101,0b10101100001110,0b10101100001111,0b1010110001,0b101011001,0b10101101,0b101011100,0b10101110100,0b101011101010,0b101011101011,0b1010111011,0b10101111,0b10110000,0b101100010,0b1011000110,0b1011000111,0b10110010,0b101100110,0b101100111,0b10110100,0b10110101000,0b10110101001,0b101101010100,0b101101010101,0b10110101011000,0b10110101011001,0b10110101011010,0b10110101011011,0b101101010111,0b101101011,0b101101100000,0b101101100001,0b101101100010,0b10110110001100,0b10110110001101,0b1011011000111,0b1011011001,0b101101101,0b10110111,0b10111000,0b101110010,0b101110011,0b101110100000,0b101110100001,0b10111010001,0b1011101001,0b10111010100,0b101110101010,0b10111010101100,0b10111010101101,0b10111010101110,0b101110101011110,0b1011101010111110,0b1011101010111111,0b1011101011,0b10111011,0b1011110000,0b101111000100,0b101111000101,0b10111100011,0b101111001,0b10111101,0b10111110,0b101111110,0b1011111110,0b101111111100,0b10111111110100,0b10111111110101,0b1011111111011,0b10111111111,0b11000000,0b11000001,0b110000100,0b110000101,0b11000011,0b11000100,0b11000101000,0b11000101001,0b1100010101,0b1100010110,0b11000101110000,0b11000101110001,0b11000101110010,0b11000101110011,0b110001011101,0b11000101111,0b11000110,0b11000111,0b11001000,0b110010010,0b110010011,0b1100101000,0b1100101001,0b110010101,0b11001011,0b110011000,0b11001100100,0b110011001010,0b110011001011,0b1100110011,0b11001101,0b11001110,0b110011110000,0b1100111100010,0b11001111000110,0b11001111000111,0b11001111001,0b1100111101,0b11001111100,0b110011111010,0b110011111011,0b1100111111,0b11010000,0b11010001,0b110100100,0b110100101,0b110100110,0b110100111,0b11010100,0b1101010100,0b110101010100,0b110101010101,0b110101010110,0b1101010101110,0b110101010111100,0b1101010101111010,0b11010101011110110,0b1101010101111011100000,0b11010101011110111000010,0b110101010111101110000110,0b1101010101111011100001110,0b11010101011110111000011110,0b110101010111101110000111110,0b1101010101111011100001111110,0b1101010101111011100001111111000,0b11010101011110111000011111110010,0b110101010111101110000111111100110,0b110101010111101110000111111100111,0b110101010111101110000111111101,0b1101010101111011100001111111100000,0b1101010101111011100001111111100001,0b1101010101111011100001111111100010,0b11010101011110111000011111111000110,0b11010101011110111000011111111000111,0b1101010101111011100001111111100100,0b11010101011110111000011111111001010,0b11010101011110111000011111111001011,0b11010101011110111000011111111001100,0b11010101011110111000011111111001101,0b1101010101111011100001111111100111,0b1101010101111011100001111111101,0b110101010111101110000111111111,0b110101010111101110001,0b11010101011110111001,0b1101010101111011101,0b110101010111101111,0b11010101011111,0b110101011,0b11010110,0b110101110,0b1101011110,0b1101011111,0b11011000,0b11011001,0b11011010,0b11011011000,0b11011011001,0b1101101101,0b110110111,0b11011100,0b11011101,0b11011110,0b11011111,0b1110000000000,0b1110000000001,0b1110000000010,0b1110000000011,0b11100000001,0b1110000001,0b111000001,0b11100001,0b111000100,0b1110001010,0b11100010110,0b111000101110,0b111000101111,0b11100011,0b11100100,0b1110010100,0b1110010101000,0b111001010100100,0b111001010100101,0b11100101010011,0b111001010101,0b11100101011,0b111001011,0b11100110,0b11100111,0b11101000,0b11101001000,0b11101001001,0b1110100101,0b111010011,0b1110101000,0b11101010010,0b11101010011,0b111010101,0b111010110,0b111010111000,0b111010111001,0b11101011101000,0b11101011101001,0b1110101110101,0b111010111011,0b1110101111,0b11101100,0b111011010,0b111011011,0b11101110,0b11101111,0b111100000,0b111100001,0b111100010,0b111100011,0b11110010,0b11110011,0b1111010000,0b1111010001,0b1111010010000,0b111101001000100,0b111101001000101,0b111101001000110,0b111101001000111,0b111101001001,0b11110100101,0b1111010011,0b11110101,0b11110110,0b11110111,0b1111100000,0b1111100001,0b11111000100,0b1111100010100,0b1111100010101,0b111110001011,0b11111000110,0b111110001110,0b111110001111,0b11111001,0b11111010,0b111110110,0b1111101110,0b11111011110,0b11111011111,0b111111000,0b1111110010,0b1111110011000,0b11111100110010,0b11111100110011,0b111111001101,0b11111100111,0b11111101,0b11111110,0b1111111100,0b111111110100,0b11111111010100,0b11111111010101,0b1111111101011,0b11111111011,0b111111111
